Names,1,2,3,4,5,6,7,8,9,10
Beereshit_CH23,0.15009208320449463,0.19041572427261683,0.10315909074205315,0.03766957399979498,0.18362178540002988,-0.058881085726410376,0.07871126512613852,0.17181906342122244,0.1972013180295195,0.09650637905758996
Beereshit_CH24,0.07552609696575335,0.10346935393672746,0.13559941928483715,-0.17130525749686454,0.09993809922881353,-0.2344074267491708,-0.15832505443261458,0.13244524569316402,0.15817067994673678,-0.06756141929172188
Beereshit_CH25,0.06744896847289289,0.05600057086270138,0.15893938298684285,0.056256262656798284,-0.001582734330134783,0.07536446484540693,0.0141246956729435,-0.005215076484091141,0.0402063430207063,0.06069188821372945
Beereshit_CH26,0.15732112180748548,0.1890236398155602,0.0779397403181355,0.07790926194960818,-0.03692787125375452,0.09251869441127542,0.08300193773992426,0.04904828020772606,0.19256466415840062,0.1233382305533946
Beereshit_CH27,0.12775639222638602,0.1684766657448743,0.14359842491775338,-0.010590352620255983,0.1670192379593391,-0.07801152396683297,0.02925828641681455,0.1560164480684203,0.1882879991778425,0.03172107062155649
Beereshit_CH28,0.15727791340216285,0.19018102371853823,0.17400175785210464,0.1599678831357581,0.07652635662854335,0.09933792180697126,0.08850221998932611,0.17890455347331263,0.19594785413576954,0.061143406302544445
Beereshit_CH29,0.16130406628012073,0.166864906145394,0.15229689264485047,-0.07611282534033781,0.18555305931557725,0.009727933898927565,-0.03716810904185219,0.1605889517475595,0.19612076328634365,0.06784174331229015
Beereshit_CH3,0.1642413393642319,0.18510452733819516,0.1617210483949651,0.08104930456541537,0.18498980442088853,0.028007654723693598,0.0825226122635968,0.1782898375470946,0.19720073514760805,0.05280000203158319
Beereshit_CH30,0.14705135377571665,0.1151122629326401,0.08784478517596622,-0.17373619658611072,0.15939458568167236,-0.10974586750498516,-0.14038174913131007,0.03540747301865027,-0.07732904437170962,0.012760828886413556
Beereshit_CH31,0.11391089438512109,-0.017989636081466864,-0.26156288840680175,-0.19539858687801404,-0.017120211855264023,-0.15282740102094572,-0.018607507579807447,0.14128735021100175,0.18300503710331595,0.059412561020321164
Beereshit_CH32,0.1493508928921517,0.18993542863982849,0.1600316821083727,0.055466091245935156,0.1700352647685895,0.09298004258340792,0.12385855355230868,0.18000460391266032,0.18964613226769417,0.06387732267769075
Beereshit_CH33,0.15813591575932778,0.1901873005667224,0.16106150894867072,0.014862533272492928,0.18567441263486423,0.04407916618657787,0.03784620438541486,0.17556601748486933,0.19500705958009357,0.10575020909390398
