Names,1,2,3,4
Beereshit_CH44,0.0035762440014381865,0.003385688076651605,0.0028941424005537644,0.005652532842436636
Beereshit_CH45,0.003455836594799665,0.0032827977997167937,0.00286829500099741,0.003879214142287482
Beereshit_CH46,0.0046746853926929195,0.003385759189032437,0.0029063110204233843,0.006641422323186374
Beereshit_CH47,0.005018709067343398,0.005164588789335238,0.0029096807053884378,0.004249119039827192
Beereshit_CH48,0.0034283394685198122,0.003282659377114884,0.002919967260411356,0.003845740368003447
Beereshit_CH49,0.005084614898012126,0.004046339894571366,0.003244102215933571,0.005273122406142084
Beereshit_CH5,0.0035125614498127816,0.004693516546616382,0.003253011031869607,0.003919822454387398
Beereshit_CH50,0.003468305039811743,0.0032827462800500717,0.0028617556708938237,0.0038479195878000443
Beereshit_CH6,0.0034538166422682726,0.0032834668041944706,0.0028703855580576687,0.0034259039783815777
Beereshit_CH7,0.0045689482909068505,0.01126659909807373,0.002904620543016167,0.0038850343272567823
Beereshit_CH8,0.004765508914230612,0.004877096380192873,0.002868007619838183,0.0038830604174392718
Beereshit_CH9,0.004604631898872173,0.013168860101345747,0.002869236033420761,0.00381442579409966
Dvarim_CH1,0.005536600461295402,0.005456223443438304,0.0029470374386255977,0.004457838417228292
Dvarim_CH10,0.0034560737102768656,0.003282767378502259,0.002874944212132465,0.0038822196786007066
Dvarim_CH11,0.006845686432684494,0.0046598499719195064,0.0029333135795413376,0.00424906606885438
Dvarim_CH12,0.0036807054051480608,0.003554292663123465,0.002974409085310793,0.0042281190107543954
Dvarim_CH13,0.003439966493556363,0.0033025015429380875,0.0036513438582569404,0.0038848031476499266
Dvarim_CH14,0.0034766263003410012,0.004051254423089353,0.0028716928605859167,0.004980123235535
Dvarim_CH15,0.003462153743735797,0.003282885406168734,0.009423690274876753,0.006965535340022612
Dvarim_CH16,0.003501043935480545,0.003282819328372003,0.002876482546573033,0.003878110013811482
Dvarim_CH17,0.0034386167742637558,0.0032827715694698674,0.0035048104591369885,0.004060162882028221
Dvarim_CH18,0.0034612640645214185,0.0032826981654711994,0.002878280087549374,0.0034066051986327943
Dvarim_CH19,0.003458424223026241,0.004593249458190662,0.002921429523368599,0.005184646967240262
Dvarim_CH2,0.003748938866098958,0.0035649613271929673,0.0029766912298105365,0.004238918467168044
Dvarim_CH20,0.00344410071883283,0.003282719565023008,0.0031452346447724596,0.0038696834580512415
Dvarim_CH21,0.003519911339066479,0.003282796936472864,0.002870179883306457,0.007463066404702658
Dvarim_CH22,0.0035249185912931635,0.0033857514511516193,0.05230910169771772,0.009964617120380048
Dvarim_CH23,0.0035099675706126198,0.0032827418502042694,0.004001067006799737,0.003933504271821905
Dvarim_CH24,0.003507725175230512,0.0032827782589431188,0.009631621813426843,0.007817135578762693
Dvarim_CH25,0.0035207866751510567,0.0032572872371636917,0.004138547899404039,0.016655371746533
Dvarim_CH26,0.003493669548715134,0.0032826981661354753,0.0028683457153196265,0.003885113624180985
Dvarim_CH27,0.003423150047936401,0.003282832452874906,0.002860963963974777,0.005144940862196647
Dvarim_CH28,0.004510490015419408,0.012906545680057273,0.003284546887901248,0.007225684023732554
Dvarim_CH29,0.00356342995812061,0.0037367872966479155,0.002917586504729525,0.004003919932938009
Dvarim_CH3,0.009129712266401798,0.008952241417274012,0.0029275884960555613,0.004041085315404087
